,year,month,revenue,stationaryRevenue,deliveryRevenue,pickupRevenue,id
0,2013.0,1.0,5755207.0,2604939.0,3109579.0,40689.0,3
1,2013.0,2.0,5518897.0,2330597.0,3145783.0,42517.0,3
2,2013.0,3.0,6119627.0,2444287.0,3623147.0,52193.0,3
3,2013.0,4.0,5157385.0,2290944.0,2824971.0,41470.0,3
4,2013.0,5.0,5460128.0,2445363.0,2976970.0,37795.0,3
5,2013.0,6.0,5777048.0,2496108.0,3231975.0,48965.0,3
6,2013.0,7.0,5863807.0,2515872.0,3285405.0,62530.0,3
7,2013.0,8.0,6323807.0,2798487.0,3468270.0,57050.0,3
8,2013.0,9.0,5851071.0,2442626.0,3339920.0,68525.0,3
9,2013.0,10.0,5934311.0,2544281.0,3336941.0,53089.0,3
10,2013.0,11.0,5689308.0,2690003.0,2935650.0,63655.0,3
11,2013.0,12.0,6025562.0,2851842.0,3113200.0,60520.0,3
12,2014.0,1.0,5962896.0,2664220.0,3243406.0,55270.0,3
13,2014.0,2.0,4934788.0,2179403.0,2715985.0,39400.0,3
14,2014.0,3.0,5525593.0,2532538.0,2935815.0,57240.0,3
15,2014.0,4.0,4995385.0,2445700.0,2489310.0,60375.0,3
16,2014.0,5.0,5757634.0,2817209.0,2864830.0,75595.0,3
17,2014.0,6.0,5967931.0,2983366.0,2918740.0,65825.0,3
18,2014.0,7.0,5728456.0,2867482.0,2787295.0,73679.0,3
19,2014.0,8.0,6063279.0,3246542.0,2755996.0,60741.0,3
20,2014.0,9.0,5500131.0,2811815.0,2640122.0,48194.0,3
21,2014.0,10.0,5774346.0,2879156.0,2848355.0,46835.0,3
22,2014.0,11.0,5966809.0,3014449.0,2897699.0,54661.0,3
23,2014.0,12.0,6516229.0,3260912.0,3199542.0,55775.0,3
24,2015.0,1.0,6498474.0,3131940.0,3312666.0,53868.0,3
25,2015.0,2.0,5379134.0,2704067.0,2620708.0,54359.0,3
26,2015.0,3.0,5754228.0,3031513.0,2672011.0,50704.0,3
27,2015.0,4.0,5161653.0,2670776.0,2444470.0,46407.0,3
28,2015.0,5.0,5583047.0,3003206.0,2522202.0,57639.0,3
29,2015.0,6.0,5814584.0,3019477.0,2727463.0,67644.0,3
30,2015.0,7.0,5673220.0,2793098.0,2755410.0,124712.0,3
31,2015.0,8.0,5896659.0,2937861.0,2880205.0,78593.0,3
32,2015.0,9.0,5005453.0,2465775.0,2460861.0,78817.0,3
33,2015.0,10.0,5623782.0,2568983.0,2957000.0,97799.0,3
34,2015.0,11.0,5498506.0,2615591.0,2824578.0,58337.0,3
35,2015.0,12.0,6170989.0,2836561.0,3278991.0,55437.0,3
36,2016.0,1.0,7030584.0,3030973.0,3903663.0,95948.0,3
37,2016.0,2.0,6061776.0,2562858.0,3424722.0,74196.0,3
38,2016.0,3.0,6163146.0,2631314.0,3443296.0,88536.0,3
39,2016.0,4.0,4359046.0,1177307.0,3089988.0,91751.0,3
40,2016.0,5.0,6387171.0,3119880.0,3184722.0,82569.0,3
41,2016.0,6.0,6355400.0,3005636.0,3272901.0,76863.0,3
42,2016.0,7.0,6054225.0,3035713.0,2945668.0,72844.0,3
43,2016.0,8.0,6403951.0,3295061.0,3030150.0,78740.0,3
44,2016.0,9.0,6071706.0,2795434.0,3179294.0,96978.0,3
45,2016.0,10.0,6643910.0,3089344.0,3438361.0,116205.0,3
46,2016.0,11.0,6049735.0,2589987.0,3391992.0,67756.0,3
47,2016.0,12.0,6799843.0,2524296.0,4186063.0,89484.0,3
48,2017.0,1.0,7573445.0,3088673.0,4395047.0,89725.0,3
49,2017.0,2.0,6298514.0,2558925.0,3657675.0,81914.0,3
50,2017.0,3.0,6640737.0,2720975.0,3844049.0,75713.0,3
51,2017.0,4.0,6119941.0,2632248.0,3407747.0,79946.0,3
52,2017.0,5.0,6792517.0,3117427.0,3567157.0,107933.0,3
53,2017.0,6.0,7339914.0,3438870.0,3779458.0,121586.0,3
54,2017.0,7.0,6872612.0,3458159.0,3307309.0,107144.0,3
55,2017.0,8.0,7060083.0,3535867.0,3407395.0,116821.0,3
56,2017.0,9.0,6698416.0,2967960.0,3633596.0,96860.0,3
57,2017.0,10.0,6894078.0,2917357.0,3862947.0,113774.0,3
58,2017.0,11.0,6689128.0,2590123.0,3967175.0,131830.0,3
59,2017.0,12.0,7561214.0,2649424.0,4806020.0,105770.0,3
60,2018.0,1.0,7712050.0,2942200.0,4674977.0,94873.0,3
61,2018.0,2.0,6643206.0,2395701.0,4130980.0,116525.0,3
62,2018.0,3.0,7462223.0,2686823.0,4623730.0,151670.0,3
63,2018.0,4.0,6686728.0,2649049.0,3900820.0,136859.0,3
64,2018.0,5.0,7626532.0,3072357.0,4392295.0,161880.0,3
65,2018.0,6.0,7835448.0,3163216.0,4508035.0,164197.0,3
66,2018.0,7.0,7144754.0,3176781.0,3826623.0,141350.0,3
67,2018.0,8.0,7526854.0,3404184.0,3950095.0,172575.0,3
68,2018.0,9.0,7413537.0,3365257.0,3881755.0,166525.0,3
69,2018.0,10.0,7185876.0,2925520.0,4107795.0,152561.0,3
70,2018.0,11.0,6632218.0,2479895.0,3992053.0,160270.0,3
71,2018.0,12.0,7969226.0,2787166.0,4966941.0,215119.0,3
72,2019.0,1.0,8456054.0,3016059.0,5243395.0,196600.0,3
73,2019.0,2.0,7662354.0,2452668.0,4903445.0,306241.0,3
74,2019.0,3.0,8079084.0,2833661.0,5028847.0,216576.0,3
75,2019.0,4.0,7075236.0,2653665.0,4248476.0,173095.0,3
76,2019.0,5.0,8175822.0,3207631.0,4687344.0,280847.0,3
77,2019.0,6.0,8700372.0,2974906.0,5462990.0,262476.0,3
78,2019.0,7.0,8313631.0,2753445.0,5326143.0,234043.0,3
79,2019.0,8.0,8427705.0,2747521.0,5444451.0,235733.0,3
80,2019.0,9.0,7740014.0,2495182.0,5031569.0,213263.0,3
81,2019.0,10.0,7928550.0,2384759.0,5333714.0,210077.0,3
82,2019.0,11.0,8100663.0,2278295.0,5621404.0,200964.0,3
83,2019.0,12.0,9393972.0,2474385.0,6665247.0,254340.0,3
84,2020.0,1.0,10098250.0,2724108.0,7068556.0,305586.0,3
85,2020.0,2.0,9266139.0,2357870.0,6642446.0,265823.0,3
86,2020.0,3.0,9903176.0,2026854.0,7664284.0,212038.0,3
87,2020.0,4.0,10358503.0,0.0,10047239.0,311264.0,3
88,2020.0,5.0,11328997.0,289336.0,10272458.0,767203.0,3
89,2020.0,6.0,10620999.0,1087145.0,8525711.0,1008143.0,3
90,2020.0,7.0,10625514.0,2686251.0,7134832.0,804431.0,3
91,2020.0,8.0,10082486.0,2844820.0,6681313.0,556353.0,3
92,2020.0,9.0,9606286.0,2587305.0,6544429.0,474552.0,3
93,2020.0,10.0,11405159.0,2604905.0,8322604.0,477650.0,3
94,2020.0,11.0,11737142.0,2573254.0,8693235.0,470653.0,3
95,2020.0,12.0,13955348.0,3091124.0,10654379.0,209845.0,3
96,2021.0,1.0,15001324.0,3858552.0,10918385.0,224387.0,3
97,2021.0,2.0,12393718.0,2890045.0,9306850.0,196823.0,3
98,2021.0,3.0,13923684.0,3756042.0,9955569.0,212073.0,3
99,2021.0,4.0,13458088.0,4318245.0,8927700.0,212143.0,3
100,2021.0,5.0,14895523.0,4943622.0,9722769.0,229132.0,3
101,2021.0,6.0,14154102.0,4680618.0,9299226.0,174258.0,3
102,2021.0,7.0,13216464.0,4655588.0,8326584.0,234292.0,3
103,2021.0,8.0,13845410.0,5342926.0,8238051.0,264433.0,3
104,2021.0,9.0,13109691.0,4456549.0,8378226.0,274916.0,3
105,2021.0,10.0,14176600.0,4226886.0,9683091.0,266623.0,3
106,2021.0,11.0,12828387.0,2489125.0,10133556.0,205706.0,3
107,2021.0,12.0,11177216.0,3036862.0,7918325.0,222029.0,3
108,2022.0,1.0,12319731.0,3383829.0,8741556.0,194346.0,3
109,2022.0,2.0,11217298.0,2702685.0,8355641.0,158972.0,3
110,2022.0,3.0,12553122.0,3659303.0,8710468.0,183351.0,3
111,2022.0,4.0,12264214.0,3894407.0,8239239.0,130568.0,3
112,2022.0,5.0,13825065.0,4545308.0,9142483.0,137274.0,3
113,2022.0,6.0,14334755.0,5545198.0,8663391.0,126166.0,3
114,2022.0,7.0,13982977.0,5642360.0,8177723.0,162894.0,3
115,2022.0,8.0,12619987.0,5753303.0,6717827.0,148857.0,3
116,2022.0,9.0,10817046.0,4133052.0,6577886.0,106108.0,3
117,2022.0,10.0,11588314.0,4128412.0,7366257.0,93645.0,3
118,2022.0,11.0,12238882.0,3881680.0,8275932.0,81270.0,3
119,2022.0,12.0,14048962.0,4042614.0,9937281.0,69067.0,3
120,2023.0,1.0,14152538.0,4347309.0,9728264.0,76965.0,3
121,2023.0,2.0,12862927.0,3723043.0,9060365.0,79519.0,3
122,2023.0,3.0,15405257.0,4626167.0,10669219.0,109871.0,3
123,2023.0,4.0,14780149.0,5148484.0,9499889.0,131776.0,3
0,2013.0,1.0,556273.0,0.0,542353.0,13920.0,5
1,2013.0,2.0,623187.0,0.0,612506.0,10681.0,5
2,2013.0,3.0,637095.0,0.0,624071.0,13024.0,5
3,2013.0,4.0,554463.0,0.0,546572.0,7891.0,5
4,2013.0,5.0,523245.0,0.0,509705.0,13540.0,5
5,2013.0,6.0,569910.0,0.0,563060.0,6850.0,5
6,2013.0,7.0,627270.0,0.0,611570.0,15700.0,5
7,2013.0,8.0,680010.0,0.0,666095.0,13915.0,5
8,2013.0,9.0,639310.0,0.0,625850.0,13460.0,5
9,2013.0,10.0,675061.0,0.0,666201.0,8860.0,5
10,2013.0,11.0,738836.0,0.0,725341.0,13495.0,5
11,2013.0,12.0,790725.0,0.0,776550.0,14175.0,5
12,2014.0,1.0,795260.0,0.0,782290.0,12970.0,5
13,2014.0,2.0,676560.0,0.0,668435.0,8125.0,5
14,2014.0,3.0,776565.0,0.0,760285.0,16280.0,5
15,2014.0,4.0,664640.0,0.0,645285.0,19355.0,5
16,2014.0,5.0,783795.0,0.0,763730.0,20065.0,5
17,2014.0,6.0,778635.0,0.0,762215.0,16420.0,5
18,2014.0,7.0,1262321.0,464283.0,781203.0,16835.0,5
19,2014.0,8.0,2342886.0,1552818.0,769383.0,20685.0,5
20,2014.0,9.0,2118636.0,1337193.0,770625.0,10818.0,5
21,2014.0,10.0,2052701.0,1216978.0,826293.0,9430.0,5
22,2014.0,11.0,2200018.0,1341871.0,843645.0,14502.0,5
23,2014.0,12.0,2261870.0,1320242.0,917714.0,23914.0,5
24,2015.0,1.0,2506378.0,1421131.0,1073857.0,11390.0,5
25,2015.0,2.0,2014225.0,1165214.0,827166.0,21845.0,5
26,2015.0,3.0,2174739.0,1290531.0,859163.0,25045.0,5
27,2015.0,4.0,2014481.0,1254960.0,744612.0,14909.0,5
28,2015.0,5.0,2373851.0,1553879.0,803783.0,16189.0,5
29,2015.0,6.0,2303238.0,1402402.0,881533.0,19303.0,5
30,2015.0,7.0,2561442.0,1529610.0,982078.0,49754.0,5
31,2015.0,8.0,2405517.0,1474256.0,901105.0,30156.0,5
32,2015.0,9.0,2154046.0,1315105.0,805167.0,33774.0,5
33,2015.0,10.0,2074271.0,1166005.0,879843.0,28423.0,5
34,2015.0,11.0,2020061.0,1196457.0,796422.0,27182.0,5
35,2015.0,12.0,2245685.0,1236888.0,975968.0,32829.0,5
36,2016.0,1.0,2708038.0,1545473.0,1120785.0,41780.0,5
37,2016.0,2.0,2300958.0,1274323.0,995607.0,31028.0,5
38,2016.0,3.0,2308214.0,1349978.0,924476.0,33760.0,5
39,2016.0,4.0,2392086.0,1468150.0,889533.0,34403.0,5
40,2016.0,5.0,2632584.0,1663939.0,904500.0,64145.0,5
41,2016.0,6.0,2417281.0,1509678.0,871608.0,35995.0,5
42,2016.0,7.0,2501427.0,1554127.0,893355.0,53945.0,5
43,2016.0,8.0,2425287.0,1614026.0,766436.0,44825.0,5
44,2016.0,9.0,2366092.0,1375820.0,938334.0,51938.0,5
45,2016.0,10.0,2225487.0,1318047.0,861824.0,45616.0,5
46,2016.0,11.0,2020002.0,1095640.0,879327.0,45035.0,5
47,2016.0,12.0,2075708.0,1122703.0,928650.0,24355.0,5
48,2017.0,1.0,3094870.0,1793030.0,1267104.0,34736.0,5
49,2017.0,2.0,2422994.0,1440737.0,946771.0,35486.0,5
50,2017.0,3.0,2477496.0,1404441.0,1035166.0,37889.0,5
51,2017.0,4.0,2563313.0,1548393.0,973554.0,41366.0,5
52,2017.0,5.0,2735872.0,1669494.0,1003050.0,63328.0,5
53,2017.0,6.0,2809401.0,1759559.0,999894.0,49948.0,5
54,2017.0,7.0,2952903.0,1958984.0,943205.0,50714.0,5
55,2017.0,8.0,3108311.0,2063636.0,987043.0,57632.0,5
56,2017.0,9.0,2847582.0,1677157.0,1092613.0,77812.0,5
57,2017.0,10.0,2631598.0,1571129.0,1001720.0,58749.0,5
58,2017.0,11.0,2504865.0,1370455.0,1067540.0,66870.0,5
59,2017.0,12.0,2863133.0,1533021.0,1269747.0,60365.0,5
60,2018.0,1.0,3745703.0,2158845.0,1517843.0,69015.0,5
61,2018.0,2.0,2767435.0,1391516.0,1291464.0,84455.0,5
62,2018.0,3.0,3049390.0,1550938.0,1431417.0,67035.0,5
63,2018.0,4.0,2881757.0,1537233.0,1270579.0,73945.0,5
64,2018.0,5.0,3352941.0,1800681.0,1462010.0,90250.0,5
65,2018.0,6.0,3230737.0,1772912.0,1347720.0,110105.0,5
66,2018.0,7.0,3066837.0,1762950.0,1211480.0,92407.0,5
67,2018.0,8.0,3161392.0,1818382.0,1233645.0,109365.0,5
68,2018.0,9.0,3136210.0,1676630.0,1368660.0,90920.0,5
69,2018.0,10.0,2836336.0,1422071.0,1309365.0,104900.0,5
70,2018.0,11.0,2609100.0,1294220.0,1236589.0,78291.0,5
71,2018.0,12.0,3032178.0,1517155.0,1428983.0,86040.0,5
72,2019.0,1.0,3674816.0,1890793.0,1667268.0,116755.0,5
73,2019.0,2.0,2859841.0,1234684.0,1500846.0,124311.0,5
74,2019.0,3.0,3452807.0,1661149.0,1664887.0,126771.0,5
75,2019.0,4.0,2898119.0,1477520.0,1322506.0,98093.0,5
76,2019.0,5.0,3573790.0,1925263.0,1532712.0,115815.0,5
77,2019.0,6.0,3337268.0,1705086.0,1499992.0,132190.0,5
78,2019.0,7.0,3381602.0,1859469.0,1389379.0,132754.0,5
79,2019.0,8.0,3432810.0,1802998.0,1480319.0,149493.0,5
80,2019.0,9.0,3064536.0,1615620.0,1310497.0,138419.0,5
81,2019.0,10.0,2804754.0,1313937.0,1375433.0,115384.0,5
82,2019.0,11.0,2873593.0,1317940.0,1436009.0,119644.0,5
83,2019.0,12.0,3064645.0,1423706.0,1494130.0,146809.0,5
84,2020.0,1.0,3754778.0,1821616.0,1765827.0,167335.0,5
85,2020.0,2.0,3036612.0,1330864.0,1562722.0,143026.0,5
86,2020.0,3.0,3086152.0,1199637.0,1746013.0,140502.0,5
87,2020.0,4.0,2386680.0,0.0,2251142.0,135538.0,5
88,2020.0,5.0,3119132.0,230388.0,2529822.0,358922.0,5
89,2020.0,6.0,3664625.0,847258.0,2424620.0,392747.0,5
90,2020.0,7.0,3858069.0,1655509.0,1892329.0,310231.0,5
91,2020.0,8.0,3963954.0,1650521.0,2028481.0,284952.0,5
92,2020.0,9.0,3653562.0,1466660.0,1934149.0,252753.0,5
93,2020.0,10.0,3851523.0,1409754.0,2210849.0,230920.0,5
94,2020.0,11.0,3674265.0,1218306.0,2220631.0,235328.0,5
95,2020.0,12.0,4145289.0,1511378.0,2544063.0,89848.0,5
96,2021.0,1.0,5050541.0,2040081.0,2923978.0,86482.0,5
97,2021.0,2.0,4122365.0,1274757.0,2766131.0,81477.0,5
98,2021.0,3.0,4541089.0,1841883.0,2621171.0,78035.0,5
99,2021.0,4.0,4273771.0,2083044.0,2132678.0,58049.0,5
100,2021.0,5.0,5300347.0,2603431.0,2605104.0,91812.0,5
101,2021.0,6.0,4903690.0,2454795.0,2387356.0,61539.0,5
102,2021.0,7.0,5303171.0,2457702.0,2761526.0,83943.0,5
103,2021.0,8.0,4976182.0,2434203.0,2468408.0,73571.0,5
104,2021.0,9.0,4917208.0,2126864.0,2711587.0,78757.0,5
105,2021.0,10.0,5032041.0,1907946.0,3039629.0,84466.0,5
106,2021.0,11.0,4261916.0,1069543.0,3125412.0,66961.0,5
107,2021.0,12.0,4934926.0,1451290.0,3393634.0,90002.0,5
108,2022.0,1.0,5927827.0,2152059.0,3710451.0,65317.0,5
109,2022.0,2.0,4889879.0,1504445.0,3313759.0,71675.0,5
110,2022.0,3.0,5329837.0,1824088.0,3432909.0,72840.0,5
111,2022.0,4.0,5391082.0,2119226.0,3199793.0,72063.0,5
112,2022.0,5.0,6681187.0,2663997.0,3948720.0,68470.0,5
113,2022.0,6.0,6058715.0,2617272.0,3364016.0,77427.0,5
114,2022.0,7.0,6218531.0,2787988.0,3352081.0,78462.0,5
115,2022.0,8.0,6307744.0,2822187.0,3392837.0,92720.0,5
116,2022.0,9.0,5618613.0,2134496.0,3417940.0,66177.0,5
117,2022.0,10.0,5951432.0,2127958.0,3766238.0,57236.0,5
118,2022.0,11.0,5846320.0,1939199.0,3857253.0,49868.0,5
119,2022.0,12.0,6642908.0,2368326.0,4213206.0,61376.0,5
120,2023.0,1.0,7253346.0,2500285.0,4688384.0,64677.0,5
121,2023.0,2.0,6321245.0,2091991.0,4174920.0,54334.0,5
122,2023.0,3.0,7489330.0,2470827.0,4975483.0,43020.0,5
123,2023.0,4.0,7093352.0,2691683.0,4329888.0,71781.0,5
0,2013.0,1.0,1676640.0,0.0,1640670.0,35970.0,7
1,2013.0,2.0,1599795.0,0.0,1552760.0,47035.0,7
2,2013.0,3.0,2241695.0,0.0,2173485.0,68210.0,7
3,2013.0,4.0,2069720.0,0.0,1980780.0,88940.0,7
4,2013.0,5.0,2072880.0,0.0,1991615.0,81265.0,7
5,2013.0,6.0,2264070.0,0.0,2176965.0,87105.0,7
6,2013.0,7.0,2106278.0,0.0,1993708.0,112570.0,7
7,2013.0,8.0,2501120.0,0.0,2370915.0,130205.0,7
8,2013.0,9.0,2253758.0,0.0,2158053.0,95705.0,7
9,2013.0,10.0,2448060.0,0.0,2364445.0,83615.0,7
10,2013.0,11.0,2628330.0,0.0,2526585.0,101745.0,7
11,2013.0,12.0,2883335.0,0.0,2791335.0,92000.0,7
12,2014.0,1.0,3016900.0,0.0,2924310.0,92590.0,7
13,2014.0,2.0,2795775.0,0.0,2698640.0,97135.0,7
14,2014.0,3.0,3341745.0,0.0,3241270.0,100475.0,7
15,2014.0,4.0,3084110.0,0.0,2948540.0,135570.0,7
16,2014.0,5.0,3716415.0,0.0,3587520.0,128895.0,7
17,2014.0,6.0,3488625.0,0.0,3342980.0,145645.0,7
18,2014.0,7.0,3271578.0,0.0,3152391.0,119187.0,7
19,2014.0,8.0,3311085.0,0.0,3158670.0,152415.0,7
20,2014.0,9.0,3087910.0,25.0,2992480.0,95405.0,7
21,2014.0,10.0,4013465.0,767570.0,3172605.0,73290.0,7
22,2014.0,11.0,4411293.0,1216145.0,3120378.0,74770.0,7
23,2014.0,12.0,4666893.0,1223525.0,3363988.0,79380.0,7
24,2015.0,1.0,5159870.0,1506985.0,3588975.0,63910.0,7
25,2015.0,2.0,4790695.0,1669650.0,3038320.0,82725.0,7
26,2015.0,3.0,5602235.0,2169390.0,3337385.0,95460.0,7
27,2015.0,4.0,5117035.0,2113150.0,2931525.0,72360.0,7
28,2015.0,5.0,5835110.0,2472785.0,3268430.0,93895.0,7
29,2015.0,6.0,5265385.0,2094915.0,3094700.0,75770.0,7
30,2015.0,7.0,5009540.0,1846350.0,3074085.0,89105.0,7
31,2015.0,8.0,4796790.0,1802165.0,2923760.0,70865.0,7
32,2015.0,9.0,4582610.0,1657550.0,2843160.0,81900.0,7
33,2015.0,10.0,5246050.0,1743125.0,3417645.0,85280.0,7
34,2015.0,11.0,5066435.0,1761970.0,3232315.0,72150.0,7
35,2015.0,12.0,5418770.0,1672510.0,3638920.0,107340.0,7
36,2016.0,1.0,6272536.0,2064861.0,4078465.0,129210.0,7
37,2016.0,2.0,5738275.0,1836375.0,3767805.0,134095.0,7
38,2016.0,3.0,6089408.0,2105993.0,3809905.0,173510.0,7
39,2016.0,4.0,6148653.0,2077068.0,3925050.0,146535.0,7
40,2016.0,5.0,7107859.0,2751429.0,4172410.0,184020.0,7
41,2016.0,6.0,6926852.0,2542112.0,4187635.0,197105.0,7
42,2016.0,7.0,6718693.0,2393583.0,4115505.0,209605.0,7
43,2016.0,8.0,6266521.0,2184546.0,3884760.0,197215.0,7
44,2016.0,9.0,6419939.0,2118340.0,4118499.0,183100.0,7
45,2016.0,10.0,6694402.0,2230047.0,4274190.0,190165.0,7
46,2016.0,11.0,6031899.0,1995524.0,3870730.0,165645.0,7
47,2016.0,12.0,7265669.0,2144939.0,4909050.0,211680.0,7
48,2017.0,1.0,7672981.0,2546201.0,4910210.0,216570.0,7
49,2017.0,2.0,6500657.0,2022277.0,4256575.0,221805.0,7
50,2017.0,3.0,7059699.0,2294289.0,4567315.0,198095.0,7
51,2017.0,4.0,6641086.0,2368606.0,4117250.0,155230.0,7
52,2017.0,5.0,7134694.0,2336649.0,4562900.0,235145.0,7
53,2017.0,6.0,6585010.0,2103435.0,4269935.0,211640.0,7
54,2017.0,7.0,6317214.0,2149104.0,3954855.0,213255.0,7
55,2017.0,8.0,6499119.0,2276479.0,4072190.0,150450.0,7
56,2017.0,9.0,6984747.0,2345652.0,4429700.0,209395.0,7
57,2017.0,10.0,7012889.0,2204334.0,4605315.0,203240.0,7
58,2017.0,11.0,6561608.0,1934868.0,4436030.0,190710.0,7
59,2017.0,12.0,8071049.0,2141299.0,5691257.0,238493.0,7
60,2018.0,1.0,8114117.0,2363591.0,5494556.0,255970.0,7
61,2018.0,2.0,7460807.0,1856057.0,5344155.0,260595.0,7
62,2018.0,3.0,7715398.0,1907068.0,5521485.0,286845.0,7
63,2018.0,4.0,7784122.0,2111452.0,5356100.0,316570.0,7
64,2018.0,5.0,8628038.0,2434753.0,5851735.0,341550.0,7
65,2018.0,6.0,8567406.0,2332906.0,5903290.0,331210.0,7
66,2018.0,7.0,8183867.0,2496453.0,5355144.0,332270.0,7
67,2018.0,8.0,8282487.0,2261860.0,5641266.0,379361.0,7
68,2018.0,9.0,8666409.0,2418360.0,5876024.0,372025.0,7
69,2018.0,10.0,8322053.0,2075638.0,5934375.0,312040.0,7
70,2018.0,11.0,7856941.0,1850664.0,5699166.0,307111.0,7
71,2018.0,12.0,9633194.0,2191095.0,7032214.0,409885.0,7
72,2019.0,1.0,9639770.0,2269363.0,6984522.0,385885.0,7
73,2019.0,2.0,8775084.0,1848448.0,6432867.0,493769.0,7
74,2019.0,3.0,10058897.0,2332752.0,7265495.0,460650.0,7
75,2019.0,4.0,8868146.0,2100985.0,6387786.0,379375.0,7
76,2019.0,5.0,9943238.0,2478679.0,6946289.0,518270.0,7
77,2019.0,6.0,9948388.0,2475323.0,6932805.0,540260.0,7
78,2019.0,7.0,8970259.0,2181774.0,6316825.0,471660.0,7
79,2019.0,8.0,9410110.0,2215603.0,6657587.0,536920.0,7
80,2019.0,9.0,8942776.0,2189521.0,6298924.0,454331.0,7
81,2019.0,10.0,8984082.0,1922355.0,6620266.0,441461.0,7
82,2019.0,11.0,9006469.0,1901070.0,6714345.0,391054.0,7
83,2019.0,12.0,9996233.0,1962984.0,7470998.0,562251.0,7
84,2020.0,1.0,10460638.0,2165248.0,7704877.0,590513.0,7
85,2020.0,2.0,9594331.0,1835852.0,7209148.0,549331.0,7
86,2020.0,3.0,9874557.0,1550267.0,7817811.0,506479.0,7
87,2020.0,4.0,8693037.0,0.0,8693037.0,0.0,7
88,2020.0,5.0,9734020.0,0.0,9734020.0,0.0,7
89,2020.0,6.0,10323916.0,0.0,10323916.0,0.0,7
90,2020.0,7.0,10165647.0,1072842.0,8578003.0,514802.0,7
91,2020.0,8.0,10437153.0,1616154.0,8223474.0,597525.0,7
92,2020.0,9.0,9909583.0,1545447.0,7790766.0,573370.0,7
93,2020.0,10.0,10318458.0,1362533.0,8357241.0,598684.0,7
94,2020.0,11.0,9996789.0,1294464.0,7925681.0,776644.0,7
95,2020.0,12.0,10132251.0,1212720.0,8048760.0,870771.0,7
96,2021.0,1.0,11297815.0,1760379.0,8511767.0,1025669.0,7
97,2021.0,2.0,8382772.0,1324082.0,5922095.0,1136595.0,7
98,2021.0,3.0,8308965.0,1658432.0,5080242.0,1570291.0,7
99,2021.0,4.0,8534196.0,2129126.0,5861206.0,543864.0,7
100,2021.0,5.0,10845195.0,3288415.0,7293278.0,263502.0,7
101,2021.0,6.0,8531346.0,2843021.0,5434284.0,254041.0,7
102,2021.0,7.0,9392705.0,2415519.0,6703760.0,273426.0,7
103,2021.0,8.0,9976000.0,2538131.0,7189818.0,248051.0,7
104,2021.0,9.0,7869377.0,1868267.0,5839888.0,161222.0,7
105,2021.0,10.0,8045130.0,1627875.0,6285453.0,131802.0,7
106,2021.0,11.0,6836643.0,774825.0,5884458.0,177360.0,7
107,2021.0,12.0,7915802.0,1087445.0,6661251.0,167106.0,7
108,2022.0,1.0,8011479.0,1560024.0,6300342.0,151113.0,7
109,2022.0,2.0,7060141.0,1365189.0,5554109.0,140843.0,7
110,2022.0,3.0,7300992.0,1712336.0,5459384.0,129272.0,7
111,2022.0,4.0,7424353.0,1980465.0,5303525.0,140363.0,7
112,2022.0,5.0,8381345.0,2387073.0,5861913.0,132359.0,7
113,2022.0,6.0,7889324.0,2286184.0,5479976.0,123164.0,7
114,2022.0,7.0,8023196.0,2561505.0,5350371.0,111320.0,7
115,2022.0,8.0,8532697.0,2575998.0,5854780.0,101919.0,7
116,2022.0,9.0,8056628.0,2276891.0,5704892.0,74845.0,7
117,2022.0,10.0,8439429.0,2296912.0,6071912.0,70605.0,7
118,2022.0,11.0,8274170.0,2063799.0,6160896.0,49475.0,7
119,2022.0,12.0,9697846.0,2226850.0,7399689.0,71307.0,7
120,2023.0,1.0,11009894.0,2678893.0,8279654.0,51347.0,7
121,2023.0,2.0,9073058.0,2157288.0,6843922.0,71848.0,7
122,2023.0,3.0,9662327.0,2130950.0,7474140.0,57237.0,7
123,2023.0,4.0,9138805.0,2232802.0,6838065.0,67938.0,7
0,2013.0,1.0,1327159.0,0.0,1282389.0,44770.0,9
1,2013.0,2.0,1216403.0,0.0,1170676.0,45727.0,9
2,2013.0,3.0,1247924.0,0.0,1202093.0,45831.0,9
3,2013.0,4.0,1155891.0,0.0,1108840.0,47051.0,9
4,2013.0,5.0,1102709.0,0.0,1039075.0,63634.0,9
5,2013.0,6.0,1314987.0,0.0,1233021.0,81966.0,9
6,2013.0,7.0,1314956.0,0.0,1205131.0,109825.0,9
7,2013.0,8.0,1455715.0,0.0,1362261.0,93454.0,9
8,2013.0,9.0,1433522.0,0.0,1361155.0,72367.0,9
9,2013.0,10.0,1589042.0,0.0,1501573.0,87469.0,9
10,2013.0,11.0,1853807.0,0.0,1773182.0,80625.0,9
11,2013.0,12.0,2052906.0,0.0,1948967.0,103939.0,9
12,2014.0,1.0,2171519.0,0.0,2091252.0,80267.0,9
13,2014.0,2.0,1914628.0,0.0,1831707.0,82921.0,9
14,2014.0,3.0,2094716.0,0.0,1998286.0,96430.0,9
15,2014.0,4.0,2084201.0,99338.0,1907022.0,77841.0,9
16,2014.0,5.0,2994693.0,719068.0,2229308.0,46317.0,9
17,2014.0,6.0,2896727.0,932370.0,1919582.0,44775.0,9
18,2014.0,7.0,3074497.0,962432.0,2058884.0,53181.0,9
19,2014.0,8.0,3397708.0,976840.0,2213123.0,207745.0,9
20,2014.0,9.0,3082746.0,821566.0,2234788.0,26392.0,9
