,index,Unnamed: 0,id,name,alias,startDate,coords,city,apartments<5lvl,apartments>=5lvl<10,apartments>=10<15,apartments>=15,dormitory,hotel,residential,commercial,office,retail,civic,college,school,transportation,university,stadium,sports_hall,pavilion,adult_gaming_centre,fitness_centre,park,sauna,hackerspace,bar,fast_food,cafe,food_court,restaurant,cinema,exhibition_centre,attraction,gallery,museum,zoo,yes,picnic_site
75,376,376,825,Санкт-Петербург 1-3,ул. Бассейная,2020-08-26,"{'lat': 59.86631, 'long': 30.314997}",Санкт-Петербург,16,725,48,22,34,2,11,24,50,28,4,2,47,3,3,0,0,36,0,1,89,1,0,0,2,3,0,2,0,0,1,0,0,0,0,0
76,377,377,826,Санкт-Петербург 1-4,ТРК Лондон Молл,2019-02-01,"{'lat': 59.912976, 'long': 30.446144}",Санкт-Петербург,46,362,123,115,17,3,5,17,31,51,4,0,34,0,1,0,0,4,0,0,46,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0
77,378,378,827,Санкт-Петербург 1-5,пр-т. Большевиков,2018-09-11,"{'lat': 59.917804, 'long': 30.473532}",Санкт-Петербург,6,229,157,128,22,1,1,17,8,51,0,0,25,0,0,0,0,7,0,0,19,0,0,1,9,7,0,2,0,0,0,0,0,0,0,0
78,379,379,828,Санкт-Петербург 1-6,ТЦ Смайл,2021-05-14,"{'lat': 59.900507, 'long': 30.485892}",Санкт-Петербург,10,358,89,103,22,1,0,16,3,52,0,0,32,0,0,0,0,10,0,0,20,0,0,1,9,9,0,1,0,0,0,0,0,0,0,0
79,380,380,830,Елабуга-1,Елабуга,2018-11-20,"{'lat': 55.751039, 'long': 52.016948}",Елабуга,52,69,13,0,4,0,103,24,11,5,0,0,7,0,1,0,0,0,0,0,10,1,0,1,2,6,0,2,2,0,4,0,6,0,0,0
80,381,381,831,Щелково-2,Кинотеатр «Пять звёзд»,2018-08-20,"{'lat': 55.921345, 'long': 37.991906}",Щелково,226,201,47,34,7,0,0,11,5,50,1,1,16,0,0,0,0,0,0,0,8,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0
81,382,382,832,Москва 0-17,Перово,2018-10-15,"{'lat': 55.753904, 'long': 37.752894}",Москва,17,503,140,44,9,1,1,12,37,19,1,4,21,2,6,0,0,0,0,1,12,0,0,0,1,2,1,0,0,0,6,0,0,0,0,0
82,383,383,833,Таганрог-2,Мармелад,2018-07-04,"{'lat': 47.217502, 'long': 38.898974}",Таганрог,67,288,11,1,9,0,31,56,0,50,0,10,22,1,7,0,0,0,0,1,31,0,0,2,3,14,0,4,1,0,2,0,6,1,0,0
83,384,384,835,Никольское-1,Никольское,2018-12-13,"{'lat': 59.701494, 'long': 30.786922}",Никольское,20,53,1,2,3,0,26,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0
84,385,385,837,Грозный-1,Грозный,2020-12-10,"{'lat': 43.324187, 'long': 45.695016}",Грозный,1,113,6,1,0,3,5,19,7,66,4,0,11,0,2,1,0,0,0,0,22,0,0,0,0,2,0,4,0,0,2,0,2,0,0,0
85,386,386,838,Новый Уренгой-2,Новый Уренгой,2018-09-01,"{'lat': 66.083675, 'long': 76.666684}",Новый Уренгой,6,164,4,0,3,2,0,8,39,21,0,0,10,0,1,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
86,387,387,840,Ульяновск-4,Аквамолл,2018-10-31,"{'lat': 54.306407, 'long': 48.356734}",Ульяновск,351,505,117,28,10,11,23,121,55,128,7,13,27,1,10,0,0,0,0,2,24,4,0,2,3,21,0,3,0,0,16,0,21,0,0,0
87,388,388,842,Барнаул-1,"пр-т Красноармейский, д. 75",2018-12-26,"{'lat': 53.338796, 'long': 83.772651}",Барнаул,78,211,41,52,18,5,14,31,40,70,0,4,11,0,11,0,0,0,0,0,29,1,0,2,0,14,0,0,1,0,2,0,4,0,0,0
88,389,389,844,Ступино-1,Ступино,2018-11-19,"{'lat': 54.8871, 'long': 38.05949}",Ступино,113,192,46,5,0,0,33,36,3,106,12,4,14,0,3,0,0,0,0,0,3,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0
89,390,390,845,Москва 13-3,Фили-Давыдково,2018-07-30,"{'lat': 55.722297, 'long': 37.474522}",Москва,22,378,112,143,2,0,2,29,4,26,0,1,24,7,0,0,0,0,0,3,13,0,0,0,2,1,0,0,1,0,0,0,1,0,0,5
90,391,391,847,Екатеринбург-7,Екатеринбург-7,2019-03-27,"{'lat': 56.826769, 'long': 60.605209}",Екатеринбург,418,1567,343,311,48,8,69,177,162,136,28,7,62,27,35,3,0,4,0,2,185,4,0,0,27,7,0,2,0,0,20,0,7,2,6,1
91,392,392,848,Екатеринбург-8,Екатеринбург-8,2019-04-23,"{'lat': 56.83877, 'long': 60.61103}",Екатеринбург,512,1476,274,289,56,8,66,169,176,129,28,5,61,26,37,3,0,1,0,1,149,1,0,0,13,9,0,1,0,0,20,0,7,2,6,1
92,393,393,849,Москва 5-6,Афимолл,2018-09-19,"{'lat': 55.749764, 'long': 37.541328}",Москва,20,431,106,39,10,3,4,67,88,34,3,0,25,7,4,0,0,0,0,0,15,1,0,0,2,1,0,3,0,0,4,0,4,0,0,0
93,394,394,850,Комсомольск-на-Амуре-3,"Краснофлотская, 19",2018-12-18,"{'lat': 50.544247, 'long': 137.021016}",Комсомольск-на-Амуре,132,398,60,0,7,2,41,128,32,47,0,9,17,3,15,0,0,0,0,0,7,1,0,0,4,8,0,1,1,0,1,0,2,0,0,0
94,395,395,852,Стрежевой-1,Стрежевой-1,2020-03-01,"{'lat': 60.734112, 'long': 77.6034}",Стрежевой,3,17,0,0,4,1,6,18,2,72,3,0,7,1,0,0,0,0,0,0,5,2,0,1,0,9,0,2,0,0,0,0,0,1,0,0
95,396,396,855,Санкт-Петербург 10-1,Большой пр-т.,2018-12-03,"{'lat': 59.958974, 'long': 30.301382}",Санкт-Петербург,210,421,23,0,17,7,238,57,130,48,3,4,45,0,38,0,0,10,0,4,121,2,0,1,15,9,1,6,1,0,16,0,8,0,0,0
96,397,397,859,Лянтор-1,Три Медведя,2019-08-28,"{'lat': 61.62006, 'long': 72.164804}",Лянтор,2,3,2,0,0,0,2,19,4,56,3,1,5,0,0,0,0,0,0,0,2,0,0,2,0,5,0,1,0,0,0,0,1,0,0,0
97,398,398,860,Москва 16-2,"ВДНХ, Останкино",2018-10-25,"{'lat': 55.81649, 'long': 37.62063}",Москва,19,412,155,77,13,19,1,53,53,36,1,4,37,2,14,0,0,0,0,2,24,0,0,0,8,12,0,2,3,0,38,0,2,1,0,1
98,399,399,861,Москва 17-1,Косино - Некрасовка,2019-08-29,"{'lat': 55.713309, 'long': 37.878326}",Москва,96,170,74,77,1,0,1,3,0,13,0,0,10,0,1,0,0,0,0,0,6,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
99,400,400,870,Кириши-1,Кириши,2019-03-21,"{'lat': 59.445143, 'long': 32.015481}",Кириши,8,356,10,5,9,2,17,7,4,61,1,0,9,0,0,0,0,1,0,0,11,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0
